"embedder","dataset","length","metric_test","metric"
"ChemBertMTR-5M","CYP2C9_Veith","1024","0.8479608738472557","0.8863106295149638"
"ChemBertMTR-10M","CYP2C9_Veith","1024","0.8522728086668457","0.8837925696594428"
"ChemBertMTR-77M","CYP2C9_Veith","1024","0.8491064553675353","0.8958221534227725"
"ChemGPT-1.2B","CYP2C9_Veith","1024","0.8389175396185871","0.8490901272789817"
"ChemGPT-19M","CYP2C9_Veith","1024","0.805656280777151","0.8323753009975922"
"ChemGPT-4.7M","CYP2C9_Veith","1024","0.7841955412301906","0.8463553491572067"
"DenoisingPretrainingPQCMv4","CYP2C9_Veith","1024","0.8369110932044052","0.864607843137255"
"FRAD_QM9","CYP2C9_Veith","1024","0.8380508550452145","0.8585878912968696"
"MolR_gat","CYP2C9_Veith","1024","0.8401052018981109","0.8898710010319917"
"MolR_gcn","CYP2C9_Veith","1024","0.8516116035455278","0.8875696594427244"
"MolR_tag","CYP2C9_Veith","1024","0.8604436386426717","0.8915428276573787"
"MoleOOD_OGB_GIN","CYP2C9_Veith","1024","0.788045483033396","0.7961936704506365"
"MoleOOD_OGB_GCN","CYP2C9_Veith","1024","0.7985191154087206","0.8210715514275885"
"MoleOOD_OGB_SAGE","CYP2C9_Veith","1024","0.7518605067597816","0.8077244582043344"
"ThreeDInfomax","CYP2C9_Veith","1024","0.834280150416331","0.8748486412108704"
"ContextPred","CYP2C9_Veith","1024","0.7775401856184463","0.7734362972189953"
"GPT-GNN","CYP2C9_Veith","1024","0.7638628051358665","0.7843006900026592"
"GraphMVP","CYP2C9_Veith","1024","0.8253762226575714","0.8368836512757352"
"GROVER","CYP2C9_Veith","1024","0.8214712939733905","0.8142311298968495"
"AttributeMask","CYP2C9_Veith","1024","0.7914818292648551","0.7886184551218351"
"GraphLog","CYP2C9_Veith","1024","0.8361431848291803","0.8304979775784127"
"GraphCL","CYP2C9_Veith","1024","0.8006570463130003","0.8316456493442874"
"InfoGraph","CYP2C9_Veith","1024","0.8099036144153794","0.8059420005878318"
"Not-trained","CYP2C9_Veith","1024","0.8167797419382117","0.8120757463365478"
"MolBert","CYP2C9_Veith","1024","0.8042193137614161","0.8088986549846745"
"ChemBertMLM-5M","CYP2C9_Veith","1024","0.7691401405175329","0.7828451062995984"
"ChemBertMLM-10M","CYP2C9_Veith","1024","0.8174492086199121","0.8232270570616803"
"ChemBertMLM-77M","CYP2C9_Veith","1024","0.7607083838369602","0.8029048692074067"
"ChemBertMTR-5M","CYP2C9_Veith","1024","0.8397296764009471","0.8589553387731109"
"ChemBertMTR-10M","CYP2C9_Veith","1024","0.8431007934941931","0.8615410992456158"
"ChemBertMTR-77M","CYP2C9_Veith","1024","0.8419001578531965","0.8524402021021988"
"ChemGPT-1.2B","CYP2C9_Veith","1024","0.828786098348179","0.8282936080281039"
"ChemGPT-19M","CYP2C9_Veith","1024","0.7885286884090652","0.8151268737141177"
"ChemGPT-4.7M","CYP2C9_Veith","1024","0.8003839743770437","0.7992344189561786"
"DenoisingPretrainingPQCMv4","CYP2C9_Veith","1024","0.8391857347220657","0.8350606726476228"
"FRAD_QM9","CYP2C9_Veith","1024","0.8336291612639531","0.8366002323335526"
"MolR_gat","CYP2C9_Veith","1024","0.8293560259048369","0.8434372769387956"
"MolR_gcn","CYP2C9_Veith","1024","0.8394297377100011","0.8465093983120827"
"MolR_tag","CYP2C9_Veith","1024","0.8621202538335777","0.8621569231199877"
"MoleOOD_OGB_GIN","CYP2C9_Veith","1024","0.7746332908163266","0.7443351201556354"
"MoleOOD_OGB_GCN","CYP2C9_Veith","1024","0.8016462714229339","0.8053296757127462"
"MoleOOD_OGB_SAGE","CYP2C9_Veith","1024","0.792011236469726","0.7817499195230164"
"ThreeDInfomax","CYP2C9_Veith","1024","0.8324285256229564","0.8460335344091591"
"ContextPred","CYP2C9_Veith","1024","0.7947283747062718","0.8539684547908232"
"GPT-GNN","CYP2C9_Veith","1024","0.7929894011090636","0.8414051956815115"
"GraphMVP","CYP2C9_Veith","1024","0.8460689327772701","0.9029225708502023"
"GROVER","CYP2C9_Veith","1024","0.8256725761141257","0.8657810391363023"
"AttributeMask","CYP2C9_Veith","1024","0.7933994721823778","0.8652412280701753"
"GraphLog","CYP2C9_Veith","1024","0.8292458095330464","0.8901357962213227"
"GraphCL","CYP2C9_Veith","1024","0.8313293449242221","0.8836411943319838"
"InfoGraph","CYP2C9_Veith","1024","0.8085048910759347","0.8726425438596491"
"Not-trained","CYP2C9_Veith","1024","0.8274217589496735","0.8722629892037786"
"MolBert","CYP2C9_Veith","1024","0.7956965508088268","0.8749746963562752"
"ChemBertMLM-5M","CYP2C9_Veith","1024","0.7645320000068061","0.8332995951417005"
"ChemBertMLM-10M","CYP2C9_Veith","1024","0.8117114426844851","0.8809084008097166"
"ChemBertMLM-77M","CYP2C9_Veith","1024","0.7739712916217885","0.8529942645074223"
"ChemBertMTR-5M","CYP2C9_Veith","1024","0.83540198025193","0.9011766194331983"
"ChemBertMTR-10M","CYP2C9_Veith","1024","0.8365530718747394","0.8991565452091769"
"ChemBertMTR-77M","CYP2C9_Veith","1024","0.8472404428767591","0.9105600539811066"
"ChemGPT-1.2B","CYP2C9_Veith","1024","0.824367495146358","0.8767332995951417"
"ChemGPT-19M","CYP2C9_Veith","1024","0.7902860798736777","0.8605094466936573"
"ChemGPT-4.7M","CYP2C9_Veith","1024","0.8000958817634076","0.84520495951417"
"DenoisingPretrainingPQCMv4","CYP2C9_Veith","1024","0.830635967486979","0.8807523616734143"
"FRAD_QM9","CYP2C9_Veith","1024","0.8342189847593087","0.8924384278002698"
"MolR_gat","CYP2C9_Veith","1024","0.8451964682841503","0.9012187921727396"
"MolR_gcn","CYP2C9_Veith","1024","0.8319806092533133","0.8940199055330633"
"MolR_tag","CYP2C9_Veith","1024","0.8483438913873163","0.9007042847503374"
"MoleOOD_OGB_GIN","CYP2C9_Veith","1024","0.7605121124105203","0.8452977395411607"
"MoleOOD_OGB_GCN","CYP2C9_Veith","1024","0.810576515689047","0.8697452766531716"
"MoleOOD_OGB_SAGE","CYP2C9_Veith","1024","0.7781315562452463","0.8443024628879892"
"ThreeDInfomax","CYP2C9_Veith","1024","0.8365641318829409","0.889714068825911"
"ContextPred","CYP2C9_Veith","1024","0.8135172671644878","0.7747486413043478"
"GPT-GNN","CYP2C9_Veith","1024","0.8004803856681165","0.7553962862318842"
"GraphMVP","CYP2C9_Veith","1024","0.8572240544059428","0.8627604166666667"
"GROVER","CYP2C9_Veith","1024","0.8337825933839337","0.8295267210144928"
"AttributeMask","CYP2C9_Veith","1024","0.8233562983111914","0.8158854166666667"
"GraphLog","CYP2C9_Veith","1024","0.8537637291825796","0.8596399456521739"
"GraphCL","CYP2C9_Veith","1024","0.8387233524272789","0.8512975543478262"
"InfoGraph","CYP2C9_Veith","1024","0.8230277326419606","0.7998075181159421"
"Not-trained","CYP2C9_Veith","1024","0.8452833359612293","0.848004981884058"
"MolBert","CYP2C9_Veith","1024","0.827226386466871","0.8584533514492753"
"ChemBertMLM-5M","CYP2C9_Veith","1024","0.8040190756918999","0.8179913949275365"
"ChemBertMLM-10M","CYP2C9_Veith","1024","0.830975622882144","0.8564017210144927"
"ChemBertMLM-77M","CYP2C9_Veith","1024","0.8189579558683434","0.8351517210144928"
"ChemBertMTR-5M","CYP2C9_Veith","1024","0.8545525700349997","0.8717504528985508"
"ChemBertMTR-10M","CYP2C9_Veith","1024","0.8516847015858958","0.8776064311594203"
"ChemBertMTR-77M","CYP2C9_Veith","1024","0.860595157055334","0.8801788949275362"
"ChemGPT-1.2B","CYP2C9_Veith","1024","0.8284117720925007","0.8483854166666667"
"ChemGPT-19M","CYP2C9_Veith","1024","0.8045709338346163","0.8316417572463768"
"ChemGPT-4.7M","CYP2C9_Veith","1024","0.7834067727958955","0.843720561594203"
"DenoisingPretrainingPQCMv4","CYP2C9_Veith","1024","0.8444326530072729","0.8513247282608695"
"FRAD_QM9","CYP2C9_Veith","1024","0.8542457199128733","0.8652151268115941"
"MolR_gat","CYP2C9_Veith","1024","0.8589891507238359","0.8880683876811594"
"MolR_gcn","CYP2C9_Veith","1024","0.8545502096494451","0.8818953804347824"
"MolR_tag","CYP2C9_Veith","1024","0.8641673645539958","0.8913519021739131"
"MoleOOD_OGB_GIN","CYP2C9_Veith","1024","0.788059092724442","0.8027785326086957"
"MoleOOD_OGB_GCN","CYP2C9_Veith","1024","0.8160957523445711","0.8159759963768115"
"MoleOOD_OGB_SAGE","CYP2C9_Veith","1024","0.7905611014125491","0.7793138586956523"
"ThreeDInfomax","CYP2C9_Veith","1024","0.8312569808402783","0.8710258152173913"
"ContextPred","CYP2C9_Veith","1024","0.7927054961938682","0.7871814070941978"
"GPT-GNN","CYP2C9_Veith","1024","0.7604652253998185","0.7883779657035472"
"GraphMVP","CYP2C9_Veith","1024","0.8590088998882603","0.8497878494244773"
"GROVER","CYP2C9_Veith","1024","0.8090370530414136","0.8265907622739017"
"AttributeMask","CYP2C9_Veith","1024","0.8291087235491306","0.7912041930937279"
"GraphLog","CYP2C9_Veith","1024","0.8596952693973045","0.8373120742306789"
"GraphCL","CYP2C9_Veith","1024","0.8409035852713179","0.8481214763918251"
"InfoGraph","CYP2C9_Veith","1024","0.8238261881067115","0.8026265562602772"
"Not-trained","CYP2C9_Veith","1024","0.8677298301208185","0.8182919309372798"
"MolBert","CYP2C9_Veith","1024","0.8247700825825826","0.8401933579985905"
"ChemBertMLM-5M","CYP2C9_Veith","1024","0.7827553207277045","0.8103307787174068"
"ChemBertMLM-10M","CYP2C9_Veith","1024","0.8337927316851734","0.8328011216819358"
"ChemBertMLM-77M","CYP2C9_Veith","1024","0.8308017319645226","0.8230047568710359"
"ChemBertMTR-5M","CYP2C9_Veith","1024","0.8581713981423283","0.863735465116279"
"ChemBertMTR-10M","CYP2C9_Veith","1024","0.8717907587820378","0.8643998120742306"
"ChemBertMTR-77M","CYP2C9_Veith","1024","0.8751173048048048","0.8644328459008691"
"ChemGPT-1.2B","CYP2C9_Veith","1024","0.8601879495774845","0.8400465409913085"
"ChemGPT-19M","CYP2C9_Veith","1024","0.8136130316362875","0.8091121975569651"
"ChemGPT-4.7M","CYP2C9_Veith","1024","0.8380140678469167","0.8009711945031712"
"DenoisingPretrainingPQCMv4","CYP2C9_Veith","1024","0.8583454457364341","0.8320156506929763"
"FRAD_QM9","CYP2C9_Veith","1024","0.8689263391298275","0.8453686575052853"
"MolR_gat","CYP2C9_Veith","1024","0.8785038672393324","0.8452365221987315"
"MolR_gcn","CYP2C9_Veith","1024","0.8762925352678259","0.8494097956307257"
"MolR_tag","CYP2C9_Veith","1024","0.8833488284796426","0.8587693798449613"
"MoleOOD_OGB_GIN","CYP2C9_Veith","1024","0.7803001038829527","0.7710939335212592"
"MoleOOD_OGB_GCN","CYP2C9_Veith","1024","0.8161517258537607","0.8006151632605122"
"MoleOOD_OGB_SAGE","CYP2C9_Veith","1024","0.7968351709267407","0.7782732851773548"
"ThreeDInfomax","CYP2C9_Veith","1024","0.8598873219149382","0.8467781007751938"
"ContextPred","CYP2C9_Veith","1024","0.7955175990290191","0.8191411701556628"
"GPT-GNN","CYP2C9_Veith","1024","0.7861441023943507","0.8165539452495975"
"GraphMVP","CYP2C9_Veith","1024","0.8539883040935673","0.89296833064949"
"GROVER","CYP2C9_Veith","1024","0.8230528522564271","0.8727214170692432"
"AttributeMask","CYP2C9_Veith","1024","0.7984526095111995","0.8357487922705314"
"GraphLog","CYP2C9_Veith","1024","0.8386759351208208","0.8910896403650028"
"GraphCL","CYP2C9_Veith","1024","0.8368319540990842","0.8832367149758453"
"InfoGraph","CYP2C9_Veith","1024","0.8125441906653426","0.8620665593129361"
"Not-trained","CYP2C9_Veith","1024","0.8306538673728346","0.8797101449275364"
"MolBert","CYP2C9_Veith","1024","0.8087706057596823","0.8851529790660226"
"ChemBertMLM-5M","CYP2C9_Veith","1024","0.7774299900695134","0.8494471282877082"
"ChemBertMLM-10M","CYP2C9_Veith","1024","0.8184234800838575","0.8920826623725174"
"ChemBertMLM-77M","CYP2C9_Veith","1024","0.8088796204347346","0.8748523886205046"
"ChemBertMTR-5M","CYP2C9_Veith","1024","0.8469919452719851","0.9055072463768117"
"ChemBertMTR-10M","CYP2C9_Veith","1024","0.8599461546949134","0.908937198067633"
"ChemBertMTR-77M","CYP2C9_Veith","1024","0.8578400088270992","0.9029039184111648"
"ChemGPT-1.2B","CYP2C9_Veith","1024","0.821956526536467","0.88532474503489"
"ChemGPT-19M","CYP2C9_Veith","1024","0.7891179521129867","0.8786366076221148"
"ChemGPT-4.7M","CYP2C9_Veith","1024","0.7995056824451064","0.8809393451422437"
"DenoisingPretrainingPQCMv4","CYP2C9_Veith","1024","0.8269945934017433","0.8823939881910897"
"FRAD_QM9","CYP2C9_Veith","1024","0.8326306962374489","0.8843853998926463"
"MolR_gat","CYP2C9_Veith","1024","0.8423537460002206","0.9130810520665593"
"MolR_gcn","CYP2C9_Veith","1024","0.8476667770054066","0.9103864734299517"
"MolR_tag","CYP2C9_Veith","1024","0.8604161977270219","0.9138432635534085"
"MoleOOD_OGB_GIN","CYP2C9_Veith","1024","0.7870965463974402","0.8152603327965647"
"MoleOOD_OGB_GCN","CYP2C9_Veith","1024","0.819766081871345","0.8481052066559314"
"MoleOOD_OGB_SAGE","CYP2C9_Veith","1024","0.7692075471698112","0.8145088566827697"
"ThreeDInfomax","CYP2C9_Veith","1024","0.8464181838243408","0.9033011272141707"
"ContextPred","CYP2C9_Veith","1024","0.7861705994887275","0.8018052621471096"
"GPT-GNN","CYP2C9_Veith","1024","0.7679875096743067","0.807914826195506"
"GraphMVP","CYP2C9_Veith","1024","0.8296111682542023","0.8810695538057742"
"GROVER","CYP2C9_Veith","1024","0.8009660067477242","0.8555950323282759"
"AttributeMask","CYP2C9_Veith","1024","0.7801876061660932","0.8295443633570194"
"GraphLog","CYP2C9_Veith","1024","0.8250127315551594","0.8806294411369309"
"GraphCL","CYP2C9_Veith","1024","0.8155654150654503","0.8689904615581588"
"InfoGraph","CYP2C9_Veith","1024","0.7877193261656912","0.817957397093656"
"Not-trained","CYP2C9_Veith","1024","0.8212451963507343","0.8688944369758659"
"MolBert","CYP2C9_Veith","1024","0.7958549574330505","0.8553229626784458"
"ChemBertMLM-5M","CYP2C9_Veith","1024","0.7692610839914096","0.829556366429806"
"ChemBertMLM-10M","CYP2C9_Veith","1024","0.8256530785235416","0.8733675821010178"
"ChemBertMLM-77M","CYP2C9_Veith","1024","0.779013706524252","0.8368102234171948"
"ChemBertMTR-5M","CYP2C9_Veith","1024","0.8401775214342432","0.899578292042763"
"ChemBertMTR-10M","CYP2C9_Veith","1024","0.8361963976399718","0.9051917290826451"
"ChemBertMTR-77M","CYP2C9_Veith","1024","0.851375845559535","0.9085685935599513"
"ChemGPT-1.2B","CYP2C9_Veith","1024","0.8263022203162116","0.8529883650214455"
"ChemGPT-19M","CYP2C9_Veith","1024","0.7845829243042038","0.8421035785161002"
"ChemGPT-4.7M","CYP2C9_Veith","1024","0.7890217977625968","0.8548468407912425"
"DenoisingPretrainingPQCMv4","CYP2C9_Veith","1024","0.8233748002318484","0.8813736316497024"
"FRAD_QM9","CYP2C9_Veith","1024","0.8258938891885643","0.8912481595288394"
"MolR_gat","CYP2C9_Veith","1024","0.8202346291599519","0.8956972985084181"
"MolR_gcn","CYP2C9_Veith","1024","0.8291768714548482","0.8975577747903463"
"MolR_tag","CYP2C9_Veith","1024","0.8399362919680639","0.9014027591063312"
"MoleOOD_OGB_GIN","CYP2C9_Veith","1024","0.7883693055606741","0.8089030791882722"
"MoleOOD_OGB_GCN","CYP2C9_Veith","1024","0.7916912363345182","0.8413113757121822"
"MoleOOD_OGB_SAGE","CYP2C9_Veith","1024","0.7711683044583897","0.798420395621279"
"ThreeDInfomax","CYP2C9_Veith","1024","0.8193924200341072","0.8925644965111068"
"ContextPred","CYP2C9_Veith","1024","0.780793852328018","0.8543484362469927"
"GPT-GNN","CYP2C9_Veith","1024","0.7804848705472884","0.8516860465116278"
"GraphMVP","CYP2C9_Veith","1024","0.842417072131264","0.8914454691259022"
"GROVER","CYP2C9_Veith","1024","0.8132990908122314","0.8831495589414595"
"AttributeMask","CYP2C9_Veith","1024","0.8088987640728771","0.8711607858861268"
"GraphLog","CYP2C9_Veith","1024","0.8350787548389387","0.8935104250200481"
"GraphCL","CYP2C9_Veith","1024","0.8229578790354086","0.893257818765036"
"InfoGraph","CYP2C9_Veith","1024","0.8065378946620734","0.8838512429831596"
"Not-trained","CYP2C9_Veith","1024","0.8210746883545832","0.8856074578989576"
"MolBert","CYP2C9_Veith","1024","0.80555945235643","0.882395749799519"
"ChemBertMLM-5M","CYP2C9_Veith","1024","0.7841455943459885","0.8506074578989575"
"ChemBertMLM-10M","CYP2C9_Veith","1024","0.8205122172106403","0.8817221331194868"
"ChemBertMLM-77M","CYP2C9_Veith","1024","0.7938802961963277","0.8684342421812349"
"ChemBertMTR-5M","CYP2C9_Veith","1024","0.8528088042049934","0.9106916599839614"
"ChemBertMTR-10M","CYP2C9_Veith","1024","0.8481616471925276","0.9089033680834002"
"ChemBertMTR-77M","CYP2C9_Veith","1024","0.8628125332954506","0.9126122694466721"
"ChemGPT-1.2B","CYP2C9_Veith","1024","0.8306864190077068","0.8899458700882117"
"ChemGPT-19M","CYP2C9_Veith","1024","0.7990726107184715","0.88278067361668"
"ChemGPT-4.7M","CYP2C9_Veith","1024","0.7849291472813155","0.8724799518845228"
"DenoisingPretrainingPQCMv4","CYP2C9_Veith","1024","0.8440214689064887","0.8866379310344827"
"FRAD_QM9","CYP2C9_Veith","1024","0.8404575238839365","0.8874278267842823"
"MolR_gat","CYP2C9_Veith","1024","0.8438936143765315","0.904621090617482"
"MolR_gcn","CYP2C9_Veith","1024","0.8530929253826758","0.9081415396952686"
"MolR_tag","CYP2C9_Veith","1024","0.8610682956280853","0.9092040898155572"
"MoleOOD_OGB_GIN","CYP2C9_Veith","1024","0.7679249387363711","0.8529530874097835"
"MoleOOD_OGB_GCN","CYP2C9_Veith","1024","0.7963015413573891","0.8580493183640736"
"MoleOOD_OGB_SAGE","CYP2C9_Veith","1024","0.7640964058671023","0.8662730553327987"
"ThreeDInfomax","CYP2C9_Veith","1024","0.838159693859431","0.8928327987169207"
"ContextPred","CYP2C9_Veith","1024","0.8035798486829416","0.8190218555817442"
"GPT-GNN","CYP2C9_Veith","1024","0.7653790785234085","0.8188754374687522"
"GraphMVP","CYP2C9_Veith","1024","0.8392595609090455","0.8858742232697664"
"GROVER","CYP2C9_Veith","1024","0.8215817919426166","0.8610402828369402"
"AttributeMask","CYP2C9_Veith","1024","0.8038468682798581","0.836945575316049"
"GraphLog","CYP2C9_Veith","1024","0.8362392924248594","0.8790532819084352"
"GraphCL","CYP2C9_Veith","1024","0.8127120975059119","0.8719895007499464"
"InfoGraph","CYP2C9_Veith","1024","0.777354773488794","0.8423309049353618"
"Not-trained","CYP2C9_Veith","1024","0.829185152638761","0.8697110920648525"
"MolBert","CYP2C9_Veith","1024","0.8054552371562681","0.8622509106492393"
"ChemBertMLM-5M","CYP2C9_Veith","1024","0.7997094040908473","0.8206467395186059"
"ChemBertMLM-10M","CYP2C9_Veith","1024","0.8266721320845033","0.873542961217056"
"ChemBertMLM-77M","CYP2C9_Veith","1024","0.7997670053082424","0.8260034997500179"
"ChemBertMTR-5M","CYP2C9_Veith","1024","0.8405674211086582","0.9121473466180988"
"ChemBertMTR-10M","CYP2C9_Veith","1024","0.8390876502989905","0.9144150417827298"
"ChemBertMTR-77M","CYP2C9_Veith","1024","0.842736173921741","0.9097510892079137"
"ChemGPT-1.2B","CYP2C9_Veith","1024","0.8290628058669295","0.8655649596457397"
"ChemGPT-19M","CYP2C9_Veith","1024","0.7965502675554221","0.8467984429683595"
"ChemGPT-4.7M","CYP2C9_Veith","1024","0.788544591379643","0.8445664595386042"
"DenoisingPretrainingPQCMv4","CYP2C9_Veith","1024","0.8376431546534641","0.8720144989643598"
"FRAD_QM9","CYP2C9_Veith","1024","0.8364183473719556","0.880203199771445"
"MolR_gat","CYP2C9_Veith","1024","0.8341196569289354","0.8996196700235698"
"MolR_gcn","CYP2C9_Veith","1024","0.8358740381936258","0.8931558460109992"
"MolR_tag","CYP2C9_Veith","1024","0.837621275121275","0.9013016927362333"
"MoleOOD_OGB_GIN","CYP2C9_Veith","1024","0.7882222031706568","0.812865152489108"
"MoleOOD_OGB_GCN","CYP2C9_Veith","1024","0.8300013931457231","0.8256035283194059"
"MoleOOD_OGB_SAGE","CYP2C9_Veith","1024","0.7906530638489402","0.8125616027426613"
"ThreeDInfomax","CYP2C9_Veith","1024","0.8307551207035744","0.8962484822512677"
"ContextPred","CYP2C9_Veith","1024","0.8072782206587421","0.7902923197966472"
"GPT-GNN","CYP2C9_Veith","1024","0.7837153772683858","0.7507154529184428"
"GraphMVP","CYP2C9_Veith","1024","0.8436026553944793","0.851808301847641"
"GROVER","CYP2C9_Veith","1024","0.8082418413761148","0.8186035050708536"
"AttributeMask","CYP2C9_Veith","1024","0.8123497593312339","0.792345734517253"
"GraphLog","CYP2C9_Veith","1024","0.8533419387784051","0.8303620062077969"
"GraphCL","CYP2C9_Veith","1024","0.8347220252111172","0.8721911448111289"
"InfoGraph","CYP2C9_Veith","1024","0.810816855324501","0.8137488003735053"
"Not-trained","CYP2C9_Veith","1024","0.8395231070384976","0.8213702112207226"
"MolBert","CYP2C9_Veith","1024","0.8044147824524572","0.83894311825075"
